x coord,y coord,z coord,rho,U,V,W
0.350000,0.050000,0.950000,0.991550,0.033988,-0.000585,0.000761
0.383333,0.050000,0.950000,0.991523,0.035710,-0.000486,0.000634
0.416667,0.050000,0.950000,0.991487,0.037174,-0.000391,0.000531
0.450000,0.050000,0.950000,0.991453,0.038402,-0.000301,0.000443
0.483333,0.050000,0.950000,0.991422,0.039414,-0.000216,0.000366
0.516667,0.050000,0.950000,0.991400,0.040224,-0.000135,0.000294
0.550000,0.050000,0.950000,0.991389,0.040840,-0.000058,0.000224
0.583333,0.050000,0.950000,0.991397,0.041269,0.000016,0.000150
0.616667,0.050000,0.950000,0.991426,0.041504,0.000085,0.000064
0.650000,0.050000,0.950000,0.991489,0.041538,0.000152,-0.000044
0.683333,0.050000,0.950000,0.991587,0.041338,0.000216,-0.000189
0.716667,0.050000,0.950000,0.991750,0.040871,0.000275,-0.000398
0.750000,0.050000,0.950000,0.991965,0.040044,0.000323,-0.000704
0.783333,0.050000,0.950000,0.992324,0.038790,0.000349,-0.001192
0.816667,0.050000,0.950000,0.992734,0.036845,0.000331,-0.001945
0.850000,0.050000,0.950000,0.993568,0.034108,0.000177,-0.003507
0.883333,0.050000,0.950000,0.994301,0.029372,-0.000437,-0.007267
0.916667,0.050000,0.950000,0.996748,0.022269,-0.002032,-0.018611
0.950000,0.050000,0.950000,0.997398,0.008604,-0.002441,-0.033654
0.983333,0.050000,0.950000,1.003666,0.000219,-0.003541,-0.034489
0.016667,0.083333,0.950000,0.991278,-0.001797,-0.002087,0.023386
0.050000,0.083333,0.950000,0.993181,-0.002184,-0.004331,0.022314
0.083333,0.083333,0.950000,0.991768,0.004065,-0.004517,0.015899
0.116667,0.083333,0.950000,0.991864,0.010273,-0.003849,0.009431
0.150000,0.083333,0.950000,0.991655,0.016375,-0.003361,0.006038
0.183333,0.083333,0.950000,0.991742,0.021660,-0.002977,0.004128
0.216667,0.083333,0.950000,0.991717,0.026357,-0.002673,0.003066
0.250000,0.083333,0.950000,0.991737,0.030434,-0.002396,0.002402
0.283333,0.083333,0.950000,0.991706,0.034025,-0.002135,0.001959
0.316667,0.083333,0.950000,0.991676,0.037168,-0.001882,0.001632
0.350000,0.083333,0.950000,0.991623,0.039932,-0.001638,0.001377
0.383333,0.083333,0.950000,0.991567,0.042354,-0.001401,0.001168
0.416667,0.083333,0.950000,0.991505,0.044470,-0.001174,0.000990
0.450000,0.083333,0.950000,0.991446,0.046306,-0.000956,0.000835
0.483333,0.083333,0.950000,0.991391,0.047883,-0.000748,0.000695
0.516667,0.083333,0.950000,0.991345,0.049218,-0.000551,0.000565
0.550000,0.083333,0.950000,0.991314,0.050320,-0.000365,0.000438
0.583333,0.083333,0.950000,0.991302,0.051196,-0.000190,0.000310
0.616667,0.083333,0.950000,0.991314,0.051842,-0.000028,0.000170
0.650000,0.083333,0.950000,0.991362,0.052247,0.000121,0.000004
0.683333,0.083333,0.950000,0.991451,0.052377,0.000250,-0.000205
0.716667,0.083333,0.950000,0.991614,0.052186,0.000350,-0.000490
0.750000,0.083333,0.950000,0.991847,0.051565,0.000395,-0.000890
0.783333,0.083333,0.950000,0.992252,0.050414,0.000344,-0.001502
0.816667,0.083333,0.950000,0.992751,0.048424,0.000135,-0.002384
0.850000,0.083333,0.950000,0.993744,0.045460,-0.000390,-0.003985
0.883333,0.083333,0.950000,0.994736,0.040198,-0.001597,-0.007603
0.916667,0.083333,0.950000,0.997516,0.031640,-0.003956,-0.019413
0.950000,0.083333,0.950000,0.998220,0.014205,-0.004496,-0.035889
0.983333,0.083333,0.950000,1.005395,0.001715,-0.003970,-0.036100
0.016667,0.116667,0.950000,0.991352,-0.001783,-0.001753,0.023403
0.050000,0.116667,0.950000,0.993182,-0.002253,-0.004211,0.022460
0.083333,0.116667,0.950000,0.991750,0.003671,-0.004875,0.016337
0.116667,0.116667,0.950000,0.991837,0.009619,-0.004596,0.010051
0.150000,0.116667,0.950000,0.991621,0.015612,-0.004260,0.006751
0.183333,0.116667,0.950000,0.991705,0.020917,-0.003909,0.004875
0.216667,0.116667,0.950000,0.991678,0.025724,-0.003584,0.003809
0.250000,0.116667,0.950000,0.991699,0.029970,-0.003265,0.003119
0.283333,0.116667,0.950000,0.991671,0.033770,-0.002954,0.002637
0.316667,0.116667,0.950000,0.991644,0.037150,-0.002649,0.002266
0.350000,0.116667,0.950000,0.991596,0.040172,-0.002350,0.001964
0.383333,0.116667,0.950000,0.991546,0.042868,-0.002060,0.001707
0.416667,0.116667,0.950000,0.991490,0.045271,-0.001779,0.001481
0.450000,0.116667,0.950000,0.991437,0.047404,-0.001509,0.001278
0.483333,0.116667,0.950000,0.991389,0.049285,-0.001250,0.001091
0.516667,0.116667,0.950000,0.991351,0.050929,-0.001004,0.000915
0.550000,0.116667,0.950000,0.991326,0.052344,-0.000772,0.000745
0.583333,0.116667,0.950000,0.991320,0.053534,-0.000556,0.000575
0.616667,0.116667,0.950000,0.991339,0.054496,-0.000357,0.000395
0.650000,0.116667,0.950000,0.991393,0.055216,-0.000179,0.000192
0.683333,0.116667,0.950000,0.991489,0.055659,-0.000030,-0.000051
0.716667,0.116667,0.950000,0.991659,0.055774,0.000080,-0.000368
0.750000,0.116667,0.950000,0.991903,0.055439,0.000124,-0.000796
0.783333,0.116667,0.950000,0.992325,0.054533,0.000060,-0.001432
0.816667,0.116667,0.950000,0.992852,0.052706,-0.000168,-0.002314
0.850000,0.116667,0.950000,0.993898,0.049786,-0.000709,-0.003805
0.883333,0.116667,0.950000,0.994968,0.044387,-0.001781,-0.007115
0.916667,0.116667,0.950000,0.997816,0.035196,-0.003779,-0.018865
0.950000,0.116667,0.950000,0.998345,0.015977,-0.003991,-0.035777
0.983333,0.116667,0.950000,1.006059,0.002048,-0.002756,-0.036234
0.016667,0.150000,0.950000,0.991466,-0.001745,-0.001535,0.023348
0.050000,0.150000,0.950000,0.993266,-0.002186,-0.003919,0.022374
0.083333,0.150000,0.950000,0.991843,0.003615,-0.004760,0.016404
0.116667,0.150000,0.950000,0.991912,0.009382,-0.004690,0.010268
0.150000,0.150000,0.950000,0.991695,0.015195,-0.004476,0.007069
0.183333,0.150000,0.950000,0.991768,0.020371,-0.004179,0.005257
0.216667,0.150000,0.950000,0.991734,0.025093,-0.003874,0.004224
0.250000,0.150000,0.950000,0.991745,0.029296,-0.003559,0.003546
0.283333,0.150000,0.950000,0.991707,0.033084,-0.003247,0.003063
0.316667,0.150000,0.950000,0.991670,0.036478,-0.002938,0.002681
0.350000,0.150000,0.950000,0.991612,0.039537,-0.002636,0.002362
0.383333,0.150000,0.950000,0.991553,0.042289,-0.002342,0.002083
0.416667,0.150000,0.950000,0.991487,0.044767,-0.002057,0.001833
0.450000,0.150000,0.950000,0.991426,0.046991,-0.001783,0.001603
0.483333,0.150000,0.950000,0.991369,0.048978,-0.001521,0.001387
0.516667,0.150000,0.950000,0.991323,0.050740,-0.001272,0.001183
0.550000,0.150000,0.950000,0.991291,0.052284,-0.001038,0.000984
0.583333,0.150000,0.950000,0.991281,0.053612,-0.000820,0.000785
0.616667,0.150000,0.950000,0.991296,0.054717,-0.000622,0.000578
0.650000,0.150000,0.950000,0.991350,0.055584,-0.000447,0.000350
0.683333,0.150000,0.950000,0.991449,0.056171,-0.000302,0.000083
0.716667,0.150000,0.950000,0.991629,0.056422,-0.000200,-0.000256
0.750000,0.150000,0.950000,0.991889,0.056206,-0.000156,-0.000703
0.783333,0.150000,0.950000,0.992338,0.055390,-0.000209,-0.001360
0.816667,0.150000,0.950000,0.992904,0.053605,-0.000389,-0.002255
0.850000,0.150000,0.950000,0.994004,0.050671,-0.000811,-0.003723
0.883333,0.150000,0.950000,0.995131,0.045183,-0.001515,-0.006987
0.916667,0.150000,0.950000,0.998046,0.035795,-0.002890,-0.018832
0.950000,0.150000,0.950000,0.998489,0.016059,-0.002922,-0.035909
0.983333,0.150000,0.950000,1.006451,0.001968,-0.001704,-0.036359
0.016667,0.183333,0.950000,0.991504,-0.001726,-0.001348,0.023316
0.050000,0.183333,0.950000,0.993294,-0.002143,-0.003542,0.022315
0.083333,0.183333,0.950000,0.991873,0.003616,-0.004369,0.016418
0.116667,0.183333,0.950000,0.991932,0.009307,-0.004364,0.010364
0.150000,0.183333,0.950000,0.991711,0.015023,-0.004196,0.007225
0.183333,0.183333,0.950000,0.991778,0.020110,-0.003931,0.005452
0.216667,0.183333,0.950000,0.991740,0.024756,-0.003650,0.004442
0.250000,0.183333,0.950000,0.991747,0.028895,-0.003357,0.003777
0.283333,0.183333,0.950000,0.991708,0.032631,-0.003069,0.003299
0.316667,0.183333,0.950000,0.991670,0.035986,-0.002787,0.002918
0.350000,0.183333,0.950000,0.991612,0.039018,-0.002516,0.002596
0.383333,0.183333,0.950000,0.991552,0.041754,-0.002256,0.002311
0.416667,0.183333,0.950000,0.991488,0.044228,-0.002008,0.002052
0.450000,0.183333,0.950000,0.991426,0.046457,-0.001772,0.001811
0.483333,0.183333,0.950000,0.991371,0.048460,-0.001548,0.001584
0.516667,0.183333,0.950000,0.991326,0.050248,-0.001338,0.001366
0.550000,0.183333,0.950000,0.991296,0.051826,-0.001142,0.001153
0.583333,0.183333,0.950000,0.991287,0.053196,-0.000960,0.000940
0.616667,0.183333,0.950000,0.991304,0.054350,-0.000796,0.000719
0.650000,0.183333,0.950000,0.991361,0.055268,-0.000651,0.000477
0.683333,0.183333,0.950000,0.991464,0.055907,-0.000531,0.000196
0.716667,0.183333,0.950000,0.991649,0.056207,-0.000444,-0.000156
0.750000,0.183333,0.950000,0.991918,0.056030,-0.000401,-0.000618
0.783333,0.183333,0.950000,0.992379,0.055235,-0.000428,-0.001292
0.816667,0.183333,0.950000,0.992963,0.053448,-0.000533,-0.002211
0.850000,0.183333,0.950000,0.994085,0.050482,-0.000806,-0.003706
0.883333,0.183333,0.950000,0.995229,0.044937,-0.001167,-0.007031
0.916667,0.183333,0.950000,0.998193,0.035555,-0.002003,-0.018981
0.950000,0.183333,0.950000,0.998586,0.015810,-0.001958,-0.036084
0.983333,0.183333,0.950000,1.006634,0.001853,-0.000995,-0.036451
0.016667,0.216667,0.950000,0.991556,-0.001719,-0.001196,0.023302
0.050000,0.216667,0.950000,0.993338,-0.002133,-0.003162,0.022279
0.083333,0.216667,0.950000,0.991923,0.003614,-0.003903,0.016412
0.116667,0.216667,0.950000,0.991972,0.009289,-0.003892,0.010392
0.150000,0.216667,0.950000,0.991748,0.014980,-0.003726,0.007277
0.183333,0.216667,0.950000,0.991807,0.020042,-0.003470,0.005519
0.216667,0.216667,0.950000,0.991764,0.024659,-0.003203,0.004517
0.250000,0.216667,0.950000,0.991766,0.028771,-0.002929,0.003856
0.283333,0.216667,0.950000,0.991721,0.032479,-0.002666,0.003380
0.316667,0.216667,0.950000,0.991679,0.035807,-0.002414,0.003001
0.350000,0.216667,0.950000,0.991618,0.038814,-0.002178,0.002681
0.383333,0.216667,0.950000,0.991555,0.041528,-0.001959,0.002398
0.416667,0.216667,0.950000,0.991487,0.043983,-0.001755,0.002140
0.450000,0.216667,0.950000,0.991423,0.046196,-0.001567,0.001899
0.483333,0.216667,0.950000,0.991365,0.048187,-0.001394,0.001671
0.516667,0.216667,0.950000,0.991318,0.049965,-0.001234,0.001452
0.550000,0.216667,0.950000,0.991286,0.051537,-0.001088,0.001237
0.583333,0.216667,0.950000,0.991276,0.052904,-0.000955,0.001022
0.616667,0.216667,0.950000,0.991292,0.054055,-0.000835,0.000798
0.650000,0.216667,0.950000,0.991350,0.054972,-0.000730,0.000552
0.683333,0.216667,0.950000,0.991455,0.055609,-0.000643,0.000266
0.716667,0.216667,0.950000,0.991644,0.055903,-0.000580,-0.000093
0.750000,0.216667,0.950000,0.991918,0.055716,-0.000543,-0.000566
0.783333,0.216667,0.950000,0.992389,0.054904,-0.000554,-0.001256
0.816667,0.216667,0.950000,0.992984,0.053087,-0.000602,-0.002201
0.850000,0.216667,0.950000,0.994123,0.050079,-0.000765,-0.003738
0.883333,0.216667,0.950000,0.995274,0.044484,-0.000913,-0.007134
0.916667,0.216667,0.950000,0.998282,0.035160,-0.001381,-0.019142
0.950000,0.216667,0.950000,0.998651,0.015559,-0.001303,-0.036220
0.983333,0.216667,0.950000,1.006714,0.001768,-0.000591,-0.036517
0.016667,0.250000,0.950000,0.991586,-0.001717,-0.001040,0.023298
0.050000,0.250000,0.950000,0.993362,-0.002133,-0.002768,0.022261
0.083333,0.250000,0.950000,0.991951,0.003609,-0.003402,0.016403
0.116667,0.250000,0.950000,0.991994,0.009291,-0.003366,0.010392
0.150000,0.250000,0.950000,0.991768,0.014989,-0.003191,0.007282
0.183333,0.250000,0.950000,0.991821,0.020058,-0.002940,0.005522
0.216667,0.250000,0.950000,0.991775,0.024676,-0.002684,0.004515
0.250000,0.250000,0.950000,0.991774,0.028785,-0.002428,0.003850
0.283333,0.250000,0.950000,0.991728,0.032485,-0.002188,0.003372
0.316667,0.250000,0.950000,0.991685,0.035803,-0.001966,0.002993
0.350000,0.250000,0.950000,0.991623,0.038797,-0.001766,0.002675
0.383333,0.250000,0.950000,0.991560,0.041497,-0.001586,0.002395
0.416667,0.250000,0.950000,0.991492,0.043937,-0.001427,0.002142
0.450000,0.250000,0.950000,0.991429,0.046136,-0.001287,0.001907
0.483333,0.250000,0.950000,0.991371,0.048112,-0.001163,0.001685
0.516667,0.250000,0.950000,0.991324,0.049876,-0.001054,0.001472
0.550000,0.250000,0.950000,0.991293,0.051434,-0.000957,0.001263
0.583333,0.250000,0.950000,0.991283,0.052786,-0.000871,0.001052
0.616667,0.250000,0.950000,0.991300,0.053923,-0.000796,0.000832
0.650000,0.250000,0.950000,0.991359,0.054826,-0.000732,0.000590
0.683333,0.250000,0.950000,0.991465,0.055446,-0.000678,0.000305
0.716667,0.250000,0.950000,0.991656,0.055722,-0.000639,-0.000056
0.750000,0.250000,0.950000,0.991933,0.055515,-0.000613,-0.000533
0.783333,0.250000,0.950000,0.992408,0.054678,-0.000616,-0.001233
0.816667,0.250000,0.950000,0.993009,0.052830,-0.000630,-0.002199
0.850000,0.250000,0.950000,0.994157,0.049783,-0.000725,-0.003770
0.883333,0.250000,0.950000,0.995309,0.044142,-0.000762,-0.007214
0.916667,0.250000,0.950000,0.998347,0.034860,-0.001003,-0.019245
0.950000,0.250000,0.950000,0.998702,0.015392,-0.000903,-0.036293
0.983333,0.250000,0.950000,1.006757,0.001720,-0.000377,-0.036552
0.016667,0.283333,0.950000,0.991615,-0.001714,-0.000891,0.023298
0.050000,0.283333,0.950000,0.993385,-0.002132,-0.002379,0.022251
0.083333,0.283333,0.950000,0.991979,0.003614,-0.002909,0.016395
0.116667,0.283333,0.950000,0.992016,0.009313,-0.002853,0.010382
0.150000,0.283333,0.950000,0.991788,0.015030,-0.002675,0.007265
0.183333,0.283333,0.950000,0.991836,0.020121,-0.002434,0.005496
0.216667,0.283333,0.950000,0.991787,0.024755,-0.002194,0.004478
0.250000,0.283333,0.950000,0.991782,0.028874,-0.001959,0.003804
0.283333,0.283333,0.950000,0.991734,0.032580,-0.001742,0.003321
0.316667,0.283333,0.950000,0.991690,0.035899,-0.001547,0.002939
0.350000,0.283333,0.950000,0.991627,0.038891,-0.001377,0.002622
0.383333,0.283333,0.950000,0.991564,0.041586,-0.001231,0.002345
0.416667,0.283333,0.950000,0.991497,0.044018,-0.001108,0.002097
0.450000,0.283333,0.950000,0.991433,0.046208,-0.001006,0.001870
0.483333,0.283333,0.950000,0.991375,0.048173,-0.000921,0.001656
0.516667,0.283333,0.950000,0.991328,0.049925,-0.000852,0.001451
0.550000,0.283333,0.950000,0.991296,0.051470,-0.000795,0.001251
0.583333,0.283333,0.950000,0.991287,0.052808,-0.000747,0.001049
0.616667,0.283333,0.950000,0.991304,0.053930,-0.000708,0.000837
0.650000,0.283333,0.950000,0.991362,0.054815,-0.000675,0.000601
0.683333,0.283333,0.950000,0.991468,0.055418,-0.000649,0.000321
0.716667,0.283333,0.950000,0.991660,0.055674,-0.000630,-0.000037
0.750000,0.283333,0.950000,0.991939,0.055445,-0.000616,-0.000515
0.783333,0.283333,0.950000,0.992416,0.054585,-0.000619,-0.001220
0.816667,0.283333,0.950000,0.993020,0.052708,-0.000618,-0.002198
0.850000,0.283333,0.950000,0.994175,0.049630,-0.000674,-0.003793
0.883333,0.283333,0.950000,0.995325,0.043947,-0.000665,-0.007264
0.916667,0.283333,0.950000,0.998384,0.034680,-0.000775,-0.019303
0.950000,0.283333,0.950000,0.998733,0.015301,-0.000662,-0.036331
0.983333,0.283333,0.950000,1.006776,0.001697,-0.000265,-0.036572
0.016667,0.316667,0.950000,0.991634,-0.001712,-0.000743,0.023299
0.050000,0.316667,0.950000,0.993401,-0.002128,-0.001994,0.022245
0.083333,0.316667,0.950000,0.991998,0.003625,-0.002428,0.016390
0.116667,0.316667,0.950000,0.992031,0.009342,-0.002366,0.010372
0.150000,0.316667,0.950000,0.991802,0.015081,-0.002198,0.007247
0.183333,0.316667,0.950000,0.991845,0.020194,-0.001979,0.005466
0.216667,0.316667,0.950000,0.991794,0.024846,-0.001763,0.004437
0.250000,0.316667,0.950000,0.991787,0.028980,-0.001553,0.003754
0.283333,0.316667,0.950000,0.991739,0.032695,-0.001364,0.003263
0.316667,0.316667,0.950000,0.991695,0.036019,-0.001197,0.002877
0.350000,0.316667,0.950000,0.991632,0.039013,-0.001054,0.002559
0.383333,0.316667,0.950000,0.991570,0.041707,-0.000936,0.002284
0.416667,0.316667,0.950000,0.991503,0.044136,-0.000842,0.002041
0.450000,0.316667,0.950000,0.991441,0.046321,-0.000768,0.001819
0.483333,0.316667,0.950000,0.991384,0.048280,-0.000713,0.001613
0.516667,0.316667,0.950000,0.991338,0.050025,-0.000671,0.001418
0.550000,0.316667,0.950000,0.991307,0.051561,-0.000642,0.001227
0.583333,0.316667,0.950000,0.991297,0.052890,-0.000620,0.001034
0.616667,0.316667,0.950000,0.991314,0.054001,-0.000605,0.000830
0.650000,0.316667,0.950000,0.991372,0.054874,-0.000594,0.000601
0.683333,0.316667,0.950000,0.991479,0.055462,-0.000587,0.000327
0.716667,0.316667,0.950000,0.991670,0.055704,-0.000583,-0.000027
0.750000,0.316667,0.950000,0.991950,0.055458,-0.000579,-0.000504
0.783333,0.316667,0.950000,0.992428,0.054581,-0.000584,-0.001210
0.816667,0.316667,0.950000,0.993032,0.052683,-0.000577,-0.002194
0.850000,0.316667,0.950000,0.994192,0.049582,-0.000612,-0.003804
0.883333,0.316667,0.950000,0.995339,0.043865,-0.000588,-0.007288
0.916667,0.316667,0.950000,0.998413,0.034595,-0.000626,-0.019329
0.950000,0.316667,0.950000,0.998758,0.015261,-0.000509,-0.036349
0.983333,0.316667,0.950000,1.006794,0.001688,-0.000202,-0.036582
0.016667,0.350000,0.950000,0.991650,-0.001710,-0.000601,0.023300
0.050000,0.350000,0.950000,0.993415,-0.002123,-0.001619,0.022241
0.083333,0.350000,0.950000,0.992014,0.003639,-0.001966,0.016386
0.116667,0.350000,0.950000,0.992043,0.009373,-0.001907,0.010366
0.150000,0.350000,0.950000,0.991813,0.015129,-0.001761,0.007234
0.183333,0.350000,0.950000,0.991853,0.020261,-0.001574,0.005444
0.216667,0.350000,0.950000,0.991800,0.024929,-0.001390,0.004406
0.250000,0.350000,0.950000,0.991792,0.029075,-0.001214,0.003714
0.283333,0.350000,0.950000,0.991743,0.032798,-0.001055,0.003217
0.316667,0.350000,0.950000,0.991698,0.036128,-0.000916,0.002827
0.350000,0.350000,0.950000,0.991637,0.039124,-0.000800,0.002507
0.383333,0.350000,0.950000,0.991575,0.041818,-0.000706,0.002234
0.416667,0.350000,0.950000,0.991510,0.044246,-0.000634,0.001993
0.450000,0.350000,0.950000,0.991448,0.046428,-0.000581,0.001777
0.483333,0.350000,0.950000,0.991391,0.048384,-0.000544,0.001577
0.516667,0.350000,0.950000,0.991346,0.050125,-0.000520,0.001388
0.550000,0.350000,0.950000,0.991315,0.051656,-0.000506,0.001204
0.583333,0.350000,0.950000,0.991306,0.052979,-0.000500,0.001018
0.616667,0.350000,0.950000,0.991323,0.054084,-0.000498,0.000821
0.650000,0.350000,0.950000,0.991380,0.054949,-0.000500,0.000598
0.683333,0.350000,0.950000,0.991487,0.055529,-0.000503,0.000329
0.716667,0.350000,0.950000,0.991678,0.055761,-0.000507,-0.000020
0.750000,0.350000,0.950000,0.991957,0.055505,-0.000509,-0.000494
0.783333,0.350000,0.950000,0.992435,0.054616,-0.000516,-0.001201
0.816667,0.350000,0.950000,0.993040,0.052704,-0.000508,-0.002189
0.850000,0.350000,0.950000,0.994203,0.049587,-0.000530,-0.003807
0.883333,0.350000,0.950000,0.995347,0.043845,-0.000505,-0.007298
0.916667,0.350000,0.950000,0.998431,0.034564,-0.000507,-0.019340
0.950000,0.350000,0.950000,0.998773,0.015248,-0.000396,-0.036357
0.983333,0.350000,0.950000,1.006805,0.001686,-0.000158,-0.036587
0.016667,0.383333,0.950000,0.991662,-0.001708,-0.000463,0.023300
0.050000,0.383333,0.950000,0.993425,-0.002118,-0.001251,0.022239
0.083333,0.383333,0.950000,0.992026,0.003652,-0.001517,0.016385
0.116667,0.383333,0.950000,0.992052,0.009398,-0.001469,0.010363
0.150000,0.383333,0.950000,0.991822,0.015167,-0.001353,0.007227
0.183333,0.383333,0.950000,0.991860,0.020312,-0.001204,0.005432
0.216667,0.383333,0.950000,0.991805,0.024990,-0.001059,0.004388
0.250000,0.383333,0.950000,0.991796,0.029143,-0.000920,0.003691
0.283333,0.383333,0.950000,0.991747,0.032871,-0.000795,0.003189
0.316667,0.383333,0.950000,0.991702,0.036203,-0.000687,0.002797
0.350000,0.383333,0.950000,0.991641,0.039200,-0.000596,0.002476
0.383333,0.383333,0.950000,0.991581,0.041894,-0.000525,0.002202
0.416667,0.383333,0.950000,0.991516,0.044321,-0.000471,0.001964
0.450000,0.383333,0.950000,0.991455,0.046501,-0.000432,0.001750
0.483333,0.383333,0.950000,0.991400,0.048455,-0.000408,0.001554
0.516667,0.383333,0.950000,0.991355,0.050194,-0.000394,0.001370
0.550000,0.383333,0.950000,0.991325,0.051724,-0.000389,0.001191
0.583333,0.383333,0.950000,0.991315,0.053045,-0.000389,0.001010
0.616667,0.383333,0.950000,0.991332,0.054146,-0.000393,0.000818
0.650000,0.383333,0.950000,0.991390,0.055008,-0.000399,0.000599
0.683333,0.383333,0.950000,0.991495,0.055584,-0.000406,0.000334
0.716667,0.383333,0.950000,0.991686,0.055811,-0.000413,-0.000013
0.750000,0.383333,0.950000,0.991965,0.055550,-0.000417,-0.000486
